Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,0,70,0.22228904886228218,0.8754,69.11168258633357,8.499852939904313,0.013205375320650189,0.0006878392361424001,0.10530171448053709,0.052255394435620446,nan,nan,nan,nan,nan,nan,20.03368245744847,
distributed,1,0,100,0.22234928377141172,0.8749,98.33333333333333,9.013878188659973,0.013009845911476175,0.0004986735097972627,0.14843014426017184,0.0647151236658581,nan,nan,nan,nan,nan,nan,19.833207827375126,
distributed,1,1,-1,0.2401951387795591,0.8498,1.0,0.0,0.012113340033715538,0.006813521866759647,0.13294812367418735,0.04893135709262159,35.108084984349716,25.442198425044214,1.3647160465402006,0.20738306096753772,1.6747587862947504,0.9484426169745517,20.018481991690603,
distributed,1,1,1,0.23929765736250225,0.8515,1.0,0.0,0.01252324412046747,0.0067646805706219285,0.13237468185810888,0.05191886276669042,nan,nan,nan,nan,nan,nan,19.99591378504354,
distributed,1,1,2,0.23052795093768297,0.8589,1.9961089494163424,0.0877031666587966,0.013362254039527906,0.004551783098240901,0.12883765328351016,0.04902513273795391,nan,nan,nan,nan,nan,nan,20.04860119133964,
distributed,1,1,3,0.2275706497250061,0.8646,2.994413407821229,0.1818118685772619,0.013140855944531528,0.003948438189443821,0.12925306697411415,0.05504900404494855,nan,nan,nan,nan,nan,nan,20.209200184232145,
distributed,1,1,5,0.2264255873707373,0.8657,4.992172211350294,0.39221378401406126,0.01256116765560247,0.0029548102441507226,0.13292726729246157,0.05396150753195833,nan,nan,nan,nan,nan,nan,20.103014026795613,
distributed,1,1,7,0.22597626155358164,0.8667,6.990491283676704,0.625505471242097,0.013017020833607298,0.00276880033337667,0.12995161429385982,0.047179913580332085,nan,nan,nan,nan,nan,nan,19.975334678758117,
distributed,1,1,10,0.22708543123049824,0.8652,9.988015978695072,1.0255563992184142,0.0129893503048582,0.0022200004356517627,0.13641533826609673,0.04897306160398571,nan,nan,nan,nan,nan,nan,20.146376264244385,
distributed,1,1,20,0.22973391011128388,0.8646,19.90835850956697,0.98,0.013156611081559393,0.0014282152198972855,0.13723308159891925,0.05500860619060847,nan,nan,nan,nan,nan,nan,19.945029079391503,
distributed,1,1,30,0.2305281859318217,0.8634,29.807486631016044,2.881308566983367,0.0131929952285845,0.0013555190112268772,0.13446293324443037,0.056783499680618583,nan,nan,nan,nan,nan,nan,19.91237275981277,
distributed,1,1,50,0.23369875716861388,0.8608,49.682539682539684,7.692307692307692,0.013241394105774868,0.0008207610075736283,0.12372666650334932,0.0475234163126867,nan,nan,nan,nan,nan,nan,19.89395829345855,
distributed,1,1,70,0.23884084200659422,0.8563,69.94815927873779,15.038201355215323,0.013062876611651477,0.000976645457381371,0.140063814069601,0.04965495465974729,nan,nan,nan,nan,nan,nan,19.967016338036814,
distributed,1,1,100,0.24202790088438667,0.8531,98.27019089574155,9.786496319116543,0.013246574364951271,0.0007190872645474034,0.1397593544943412,0.06923397227511305,nan,nan,nan,nan,nan,nan,19.96603454897827,
distributed,1,2,-1,0.22260228203787022,0.8749,97.57474600870827,36.58908642853413,0.012633033182229848,0.001679423903175383,0.12297608456012946,0.048926562633915156,1e-05,0.0,5.064181518964889e-17,2.483236670330227e-17,0.0,0.0,19.891790863673556,
distributed,1,2,1,0.23981177923707825,0.8481,1.0,0.0,0.012669806403519971,0.006683258196202345,0.1320861463323912,0.05226811537530083,nan,nan,nan,nan,nan,nan,20.121077430291656,
distributed,1,2,2,0.23153435926212845,0.8609,1.99601593625498,0.08873285624999165,0.012723876444479134,0.004719065627061584,0.1344515545020593,0.054883170637792356,nan,nan,nan,nan,nan,nan,20.136812207009545,
distributed,1,2,3,0.2275534825560511,0.8643,2.994269340974212,0.18410819853451293,0.012944630271962165,0.0037054658230817926,0.1318159871568802,0.05032504544206586,nan,nan,nan,nan,nan,nan,19.934640818715334,
distributed,1,2,5,0.22521457202379874,0.8687,4.992015968063872,0.39603960396039606,0.01346231359757585,0.003362128593659835,0.1331082624897833,0.05267782128617892,nan,nan,nan,nan,nan,nan,20.138986294966077,
distributed,1,2,7,0.2257078142762671,0.8671,6.990384615384615,0.6289320754704403,0.012778599775582641,0.002869374197814525,0.13418363766632418,0.05522082472749945,nan,nan,nan,nan,nan,nan,20.023349563219593,
distributed,1,2,10,0.22417502812913323,0.8746,9.988173455978975,1.0189633893991186,0.012974312551428929,0.0017807310032263287,0.13425343330328723,0.04898898917321109,nan,nan,nan,nan,nan,nan,20.188980949656404,
distributed,1,2,20,0.22317730025283578,0.874,19.90513833992095,1.109187107743604,0.012959793344292448,0.0014501810486015102,0.1362320621910894,0.0561913532670134,nan,nan,nan,nan,nan,nan,20.086176208334162,
distributed,1,2,30,0.22270030333564994,0.8724,29.808326105810927,2.687052257704426,0.013437071014653199,0.0009641980377906221,0.11733148388641887,0.057816122168665364,nan,nan,nan,nan,nan,nan,20.061198795612125,
distributed,1,2,50,0.22269469740288128,0.8756,49.79598145285935,1.1538461538461537,0.013490083992428173,0.0009912574713615981,0.09630522939754613,0.050540476159398516,nan,nan,nan,nan,nan,nan,19.950582604811036,
distributed,1,2,70,0.22262282249501142,0.8736,69.84853051996986,0.6698906348083082,0.013034461718627363,0.0006455226131979826,0.13648841883736268,0.06037551834200531,nan,nan,nan,nan,nan,nan,19.89142634510094,
distributed,1,2,100,0.22369994865368692,0.876,99.92933618843684,24.694938752708012,0.012509885262926403,0.0018488905829497553,0.12521770328168208,0.04265921109159474,nan,nan,nan,nan,nan,nan,20.063995434555356,
distributed,1,3,-1,0.2400517835633113,0.8493,1.0,0.0,0.014707178825227122,0.007128736205483011,0.1380350335668292,0.05124760596367923,37.95887355805111,15.541727546017945,2.6715339136782568,0.47274390549007056,2.5626365670729867,0.7182758255162556,20.161972035751422,
distributed,1,3,1,0.24005943522538176,0.8507,1.0,0.0,0.013131800406244376,0.006404909395701729,0.13701737213210113,0.05808879263722759,nan,nan,nan,nan,nan,nan,20.119989120138307,
distributed,1,3,2,0.23253571270605108,0.8594,1.9961089494163424,0.0877031666587966,0.01301183794304491,0.004684511905617689,0.12862459330336956,0.05226720373695394,nan,nan,nan,nan,nan,nan,19.936517922813184,
distributed,1,3,3,0.23242761619819516,0.8594,2.9941690962099123,0.1856883174266315,0.012675162959319784,0.0040936373162229955,0.137011017679639,0.053906704954333126,nan,nan,nan,nan,nan,nan,20.11214740948746,
distributed,1,3,5,0.2339326903950129,0.8599,4.992015968063872,0.39603960396039606,0.013054067349789528,0.002780302054097404,0.13542693069526754,0.05077508822281569,nan,nan,nan,nan,nan,nan,20.21305579023959,
distributed,1,3,7,0.23768085712250717,0.8537,6.984251968503937,0.20850182374736567,0.013366708920418593,0.0028164333329440587,0.1268711524575276,0.05414602052851269,nan,nan,nan,nan,nan,nan,20.046390693119204,
distributed,1,3,10,0.24532895470169888,0.8462,9.987688098495212,1.0391355906467268,0.013514828358030796,0.0026791086812422227,0.13883987510840468,0.055538297030125805,nan,nan,nan,nan,nan,nan,20.267028402715844,
distributed,1,3,20,0.260910773210479,0.8293,19.916500994035786,1.941077438551307,0.012991540078863446,0.0016020285900943875,0.13420177638792571,0.04987329961988389,nan,nan,nan,nan,nan,nan,19.87160824350929,
distributed,1,3,30,0.27542869528972624,0.8161,29.889867841409693,0.800363490828713,0.013000451615907316,0.0012978783614875017,0.13204681347145864,0.04657650091454963,nan,nan,nan,nan,nan,nan,19.785514885344323,
distributed,1,3,50,0.2924821997556546,0.8011,49.767208043310134,1.3461538461538463,0.012824307201263022,0.0009562598838360892,0.13162380208055413,0.04996147730527871,nan,nan,nan,nan,nan,nan,19.990892028838473,
distributed,1,3,70,0.3008608268641043,0.7924,69.21496005809732,5.012733785071775,0.012939660809687076,0.0010642552333007137,0.12163136210386431,0.05592123510296172,nan,nan,nan,nan,nan,nan,20.258639272486604,
distributed,1,3,100,0.31347254749890086,0.7807,99.02890173410404,4.120630029101703,0.013391286453252948,0.0004499954184319835,0.10807650161134022,0.06142599918698982,nan,nan,nan,nan,nan,nan,20.054285721380218,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22257661417271427,0.8743,27.84027105517909,11.350301077086725,0.012741369010382166,0.0023301558868336347,0.13862510894273747,0.05617198685459498,7.076732024237572,3.9407929617725994,0.5375991848706568,0.10155799618671771,0.16779535026541076,0.13779348285215232,19.98569179446457,
distributed,0,0,1,0.2397016460376627,0.8511,1.0,0.0,0.012535656417522734,0.006874802120548636,0.13559401983728311,0.05067959844944147,nan,nan,nan,nan,nan,nan,20.145635970653597,
distributed,0,0,2,0.2302608779450294,0.8607,1.992063492063492,0.12449912047907005,0.01279394114958481,0.004444329915418594,0.13029695936359278,0.05344240445907493,nan,nan,nan,nan,nan,nan,19.774024078966423,
distributed,0,0,3,0.22701534408834106,0.8662,2.988668555240793,0.25709342085341774,0.01326593393920997,0.00406727564017953,0.1300001454360844,0.052388135285649486,nan,nan,nan,nan,nan,nan,20.104987298112565,
distributed,0,0,5,0.22480508303205932,0.8685,4.984526112185686,0.5467695274059933,0.013225711935181015,0.003698384806014733,0.12607944718416456,0.051962068429658864,nan,nan,nan,nan,nan,nan,20.12539965808773,
distributed,0,0,7,0.22399795139794348,0.8712,6.9801324503311255,0.8941961624048183,0.012914072811349007,0.0025404424011747162,0.14017811146648665,0.0520126829538561,nan,nan,nan,nan,nan,nan,20.092850157293537,
distributed,0,0,10,0.2232318926888675,0.8729,9.976063829787234,1.4315199795486104,0.012899602502790538,0.0025005847654622944,0.13225339255365445,0.0456757616161463,nan,nan,nan,nan,nan,nan,20.033473886167947,
distributed,0,0,20,0.22276813577398763,0.8738,19.962075848303392,3.6538461538461537,0.013175537822745189,0.0015873369523034513,0.12871255962566447,0.05644649384023522,nan,nan,nan,nan,nan,nan,20.062670803781035,
distributed,0,0,30,0.22260811491607346,0.874,29.950511945392492,6.246855246914819,0.013167720569779887,0.001574293458606779,0.12004335794097207,0.050348261735371255,nan,nan,nan,nan,nan,nan,20.25624926604785,
distributed,0,0,50,0.22238006366943425,0.8749,49.56342668863262,11.57839244444725,0.013368251235365626,0.0010023579618241717,0.15112160389738236,0.06516845996663743,nan,nan,nan,nan,nan,nan,19.983661581754518,
distributed,0,0,70,0.22231408424932794,0.875,69.75056179775281,19.81959450974243,0.013309448345059623,0.0018959558670063675,0.14473685749201998,0.06433841050996454,nan,nan,nan,nan,nan,nan,20.08776844905627,
distributed,0,0,100,0.22228037086830557,0.8753,99.7891350964975,24.664324213099555,0.01323234462761992,0.0012765072067299833,0.11978298252125628,0.05638231611373456,nan,nan,nan,nan,nan,nan,19.895294189846435,
distributed,0,1,-1,0.2263116913158534,0.8676,7.342105263157895,2.101172466411801,0.013488048142378731,0.003086212082990886,0.13052156215832944,0.0493011154191437,13.198384320594023,2.7360007880022588,1.3102195981829001,0.1744606346475701,0.9041005225373228,0.18477331527230662,20.097836929895095,
distributed,0,1,1,0.23808640895249883,0.8534,1.0,0.0,0.013014328158603289,0.00705996579620942,0.12277605202166128,0.048970993317390014,nan,nan,nan,nan,nan,nan,20.096976266679157,
distributed,0,1,2,0.23041655118470317,0.8599,1.9921875,0.12354556163185447,0.012611314883740695,0.004591880786606773,0.1305751874414668,0.05180257151399575,nan,nan,nan,nan,nan,nan,20.081533747390147,
distributed,0,1,3,0.2278283006770003,0.8643,2.9885714285714284,0.25816180019877655,0.013301047561615804,0.0036324628783493164,0.13184715628976912,0.05643389497443932,nan,nan,nan,nan,nan,nan,20.200047845979537,
distributed,0,1,5,0.22638498945088156,0.8653,4.983903420523139,0.5572771199790213,0.013040318239178028,0.0028107487703617606,0.13170802591423755,0.05651827100896896,nan,nan,nan,nan,nan,nan,19.75657326917572,
distributed,0,1,7,0.22620793467577188,0.8669,6.9808,0.8796701580742639,0.013185941531130818,0.0025052799979400175,0.1289248672621366,0.05012274974335057,nan,nan,nan,nan,nan,nan,19.94189814642889,
distributed,0,1,10,0.22680513201322217,0.8666,9.976377952755906,1.4225570776082255,0.013215040200044785,0.0024213949854126637,0.1252797571545218,0.05118704750311003,nan,nan,nan,nan,nan,nan,19.93080844131406,
distributed,0,1,20,0.22945932949743866,0.8644,19.96049896049896,3.723224409030431,0.013258761287134001,0.0022016909174845957,0.14760062016617276,0.05578254146937724,nan,nan,nan,nan,nan,nan,19.899785361092302,
distributed,0,1,30,0.2308390573120756,0.8627,29.950511945392492,6.246855246914819,0.012892620196853884,0.0020883747928963524,0.1259557095624915,0.05399322150797669,nan,nan,nan,nan,nan,nan,20.089534496480088,
distributed,0,1,50,0.23366621934840134,0.8609,49.58069620253165,11.379113540417217,0.013413966918436084,0.002021549309750377,0.13476065431991138,0.05088626242870214,nan,nan,nan,nan,nan,nan,20.17198195797287,
distributed,0,1,70,0.23806886000984642,0.8567,69.32066869300913,15.220381072758988,0.013255117029024172,0.0009515161366762576,0.14414130450278684,0.06044676590258859,nan,nan,nan,nan,nan,nan,20.14999700933572,
distributed,0,1,100,0.2421385649809285,0.8529,99.85877318116975,32.74117247442431,0.012994044682243692,0.0012006309474847949,0.13379682704880885,0.05780017659910521,nan,nan,nan,nan,nan,nan,20.086923251141044,
distributed,0,2,-1,0.22254161660550986,0.8753,97.71428571428571,39.93745109543172,0.012979119539803208,0.004374063524875801,0.12113451171616862,0.04766962106053898,1e-05,0.0,5.177204174680234e-17,2.149665677035079e-17,0.0,0.0,20.144605679491097,
distributed,0,2,1,0.2398534315608264,0.8496,1.0,0.0,0.013167155194972477,0.006835153982786313,0.13310522257883795,0.052203410104225204,nan,nan,nan,nan,nan,nan,19.89304337723823,
distributed,0,2,2,0.23079131375265047,0.8595,1.9919354838709677,0.125475097130865,0.013528101556731452,0.004600306837497472,0.13312566566994194,0.05656066750300366,nan,nan,nan,nan,nan,nan,20.007829823548743,
distributed,0,2,3,0.22724040680302027,0.8653,2.988857938718663,0.2549958449676283,0.013299746255377954,0.0040017283898564045,0.12683446812759644,0.05444202009571855,nan,nan,nan,nan,nan,nan,20.127350109131523,
distributed,0,2,5,0.22510233788694964,0.8685,4.98406374501992,0.554593553871802,0.013207992730079804,0.0029719519974593335,0.13169390403223213,0.05090242048007041,nan,nan,nan,nan,nan,nan,20.070683694110837,
distributed,0,2,7,0.2241086259982079,0.8709,6.981012658227848,0.8749831216303525,0.012699889613629807,0.0027074711283661913,0.12910288228833527,0.05518799922287262,nan,nan,nan,nan,nan,nan,19.90462365413684,
distributed,0,2,10,0.22358881703010489,0.8706,9.967234600262124,1.3459096237559447,0.013230488936497448,0.0022989043531869376,0.12646378303517306,0.048084580132254216,nan,nan,nan,nan,nan,nan,20.00443216325871,
distributed,0,2,20,0.22321474904581334,0.8728,19.962,2.6351949094304574,0.012352500381285573,0.0022805162707859807,0.14494716487761491,0.046572803468924624,nan,nan,nan,nan,nan,nan,19.97818310606397,
distributed,0,2,30,0.22285601264541732,0.8742,29.949211908931698,6.320403468133977,0.01288562128155486,0.00202420765030001,0.12038073100354788,0.06576391675318473,nan,nan,nan,nan,nan,nan,19.881551809730844,
distributed,0,2,50,0.22330057741952045,0.8748,49.52492211838006,9.6775162612963,0.013021560230815625,0.001020282484096423,0.12698148250209607,0.04806372490670852,nan,nan,nan,nan,nan,nan,20.00826567823958,
distributed,0,2,70,0.22290679225179283,0.8736,69.18459191456903,15.43526805727714,0.012991550792884735,0.001408358678235556,0.12141525299141862,0.046120486731737756,nan,nan,nan,nan,nan,nan,19.822707750047044,
distributed,0,2,100,0.2228776877778102,0.8768,98.19882611885546,25.81179747497041,0.012702798040700397,0.002458148642045178,0.1183343319097772,0.05793400367059097,nan,nan,nan,nan,nan,nan,19.971751055257272,
distributed,0,3,-1,0.23398693256059,0.8597,3.8511749347258486,1.214777998950711,0.013317923933030088,0.004357881023371101,0.13436998958767182,0.06021327857867141,25.676798311831593,3.3107194908096647,2.671669056455198,0.3972620442542667,1.755774282537619,0.40085059138702467,20.1488162056426,
distributed,0,3,1,0.23896634405118047,0.8519,1.0,0.0,0.013629882234416451,0.006542921734216702,0.12564020422677236,0.052577356480482756,nan,nan,nan,nan,nan,nan,19.91562236394999,
distributed,0,3,2,0.2331563745252645,0.857,1.991869918699187,0.12597176896623635,0.012886107604429814,0.004297224614017598,0.13595056118051257,0.055920278266637244,nan,nan,nan,nan,nan,nan,20.01189815269894,
distributed,0,3,3,0.23130768300143384,0.8616,2.98921832884097,0.25095019426173,0.013133283767333923,0.004148502942525689,0.12216695910453795,0.05535269010585132,nan,nan,nan,nan,nan,nan,20.10671334934346,
distributed,0,3,5,0.23380609248934425,0.861,4.98422090729783,0.5519483651864814,0.012741439979028817,0.0029276848886835567,0.131516760523937,0.04890931570839616,nan,nan,nan,nan,nan,nan,20.055193469432712,
distributed,0,3,7,0.2387851407389069,0.8531,6.9801324503311255,0.8941961624048183,0.013201280866580537,0.0024626220589992766,0.1380770924287263,0.05398984454351973,nan,nan,nan,nan,nan,nan,20.091933609324364,
distributed,0,3,10,0.2451560433105602,0.8466,9.954423592493297,1.1665347504895527,0.013241477236883225,0.0023765365873807203,0.130850732518158,0.05703162654224143,nan,nan,nan,nan,nan,nan,19.756515164758746,
distributed,0,3,20,0.26211143597670533,0.8272,19.96353166986564,3.5881989169727,0.01324014530494229,0.001696524989857481,0.11696988562085259,0.04902823431315512,nan,nan,nan,nan,nan,nan,20.009182339074297,
distributed,0,3,30,0.2719419319501492,0.8203,29.903846153846153,6.10655385630881,0.01297406523598157,0.001760597054685919,0.13040596342825247,0.0528311564659096,nan,nan,nan,nan,nan,nan,19.842380618096392,
distributed,0,3,50,0.28690275093345796,0.8072,49.600158353127476,11.490199796262235,0.01368598604983825,0.002418999726395915,0.12370039823652777,0.044399686358784315,nan,nan,nan,nan,nan,nan,20.078201403618202,
distributed,0,3,70,0.29711131831326587,0.7958,69.10436137071652,17.74429485778457,0.014072000775311863,0.0038220010291333526,0.13792418342412088,0.04372473499664997,nan,nan,nan,nan,nan,nan,19.824906620265452,
distributed,0,3,100,0.3104804123208852,0.7836,98.19882611885546,25.81179747497041,0.013760667592109994,0.0030158323187031294,0.14282251979416033,0.04611283200001089,nan,nan,nan,nan,nan,nan,19.85619279242447,
distributed,1,0,-1,0.22271817912271782,0.8734,23.463917525773194,9.472398395387874,0.013165966864646238,0.002253610167534457,0.13464800435127594,0.05556636123919954,7.885980803776676,2.8731538857614702,0.5336584041024992,0.08793011222693058,0.1847376454992889,0.11960559832435963,19.934285444727244,
distributed,1,0,1,0.24015117178172563,0.8505,1.0,0.0,0.013659916378639428,0.005980700444166171,0.13427310397811384,0.05265694450464521,nan,nan,nan,nan,nan,nan,20.11889076851844,
distributed,1,0,2,0.23040590160042312,0.8612,1.9919354838709677,0.125475097130865,0.012881858099502394,0.004795474604322975,0.13334392153477312,0.053223391992003335,nan,nan,nan,nan,nan,nan,19.875314630205143,
distributed,1,0,3,0.227104126108691,0.8651,2.988857938718663,0.2549958449676283,0.012694668003885742,0.004098399150672172,0.12877070302924964,0.050121371114634036,nan,nan,nan,nan,nan,nan,20.15471842678906,
distributed,1,0,5,0.22471613336901367,0.8701,4.98422090729783,0.5519483651864814,0.012853123887046335,0.0030403546331756203,0.1308428499072168,0.051721909952455014,nan,nan,nan,nan,nan,nan,19.94791789495782,
distributed,1,0,7,0.22383177345886093,0.8709,6.9808,0.8796701580742639,0.013537143169806849,0.002860170253937691,0.1290616564926307,0.05142953639107514,nan,nan,nan,nan,nan,nan,20.077237849607695,
distributed,1,0,10,0.22331609109617523,0.8731,9.976683937823834,1.4137602887837686,0.013316536167495261,0.0021927209169744525,0.12230209280617581,0.05351420966658288,nan,nan,nan,nan,nan,nan,19.99542764632279,
distributed,1,0,20,0.22270928713080346,0.8731,19.929859719438877,2.658725199176598,0.012892780559827345,0.0015107623116487493,0.13589250460545269,0.04670557738688304,nan,nan,nan,nan,nan,nan,19.890421001409354,
distributed,1,0,30,0.22252879046030768,0.8745,29.77148080438757,5.3170920759419165,0.013250176248422438,0.0011732560454506913,0.14027831853124625,0.05358977209335926,nan,nan,nan,nan,nan,nan,19.86028325730774,
distributed,1,0,50,0.22237786617784996,0.8755,49.924731182795696,12.619429464123963,0.013288992371282988,0.0028049293911235305,0.13489061301779948,0.04293205831598265,nan,nan,nan,nan,nan,nan,20.2084072414526,
distributed,1,0,70,0.22230976918805329,0.8752,69.8963963963964,20.25450315261235,0.013944260878543335,0.003565557342271846,0.12387002238710351,0.051525232270929776,nan,nan,nan,nan,nan,nan,20.257047542413222,
distributed,1,0,100,0.22237804618308285,0.8749,99.11383285302594,24.676214368406583,0.01263381170499847,0.0010979625720228135,0.15027625808038644,0.040134597411748234,nan,nan,nan,nan,nan,nan,20.1310132745097,
distributed,1,1,-1,0.2262786508264592,0.8656,7.1138211382113825,2.0356925900856546,0.01329271248012216,0.0033717578866331297,0.12411523642083284,0.05098863634012736,13.299996644615781,2.664462992454213,1.2924191383495245,0.1803859696783279,0.900264102154206,0.18953319375495145,20.00787468083392,
distributed,1,1,1,0.2392263880553396,0.8513,1.0,0.0,0.01251462174127359,0.005797740294674565,0.13208738050876329,0.05358843310509186,nan,nan,nan,nan,nan,nan,20.244280315005156,
distributed,1,1,2,0.23069944263555558,0.8593,1.992063492063492,0.12449912047907005,0.013034544590017743,0.004631274435246036,0.13089736492323717,0.05417237659453012,nan,nan,nan,nan,nan,nan,19.904165357771927,
distributed,1,1,3,0.2276918825183578,0.8641,2.988668555240793,0.25709342085341774,0.01272440601761763,0.0039891125486646774,0.12837294215127878,0.05915518923755131,nan,nan,nan,nan,nan,nan,19.793576810546917,
distributed,1,1,5,0.2264255873707373,0.8657,4.984375,0.5493406483494501,0.012947665670236851,0.0032664478932273966,0.12839432867125375,0.05009494937321035,nan,nan,nan,nan,nan,nan,19.998204162700734,
distributed,1,1,7,0.22626399005004935,0.8669,6.980360065466448,0.8892745589846912,0.012922721944306674,0.0024146444282976674,0.13555353530698852,0.053945077169742485,nan,nan,nan,nan,nan,nan,19.920790521214837,
distributed,1,1,10,0.22667170365197378,0.8654,9.954423592493297,1.1665347504895527,0.013046234894457522,0.0025750858434719515,0.13283270519071544,0.05283636546445122,nan,nan,nan,nan,nan,nan,19.928216776475793,
distributed,1,1,20,0.22910715058898157,0.8645,19.962075848303392,3.6538461538461537,0.013259690304672701,0.0015838578358777103,0.1314079107253751,0.05194962997124253,nan,nan,nan,nan,nan,nan,20.06990977275518,
distributed,1,1,30,0.2308724630919842,0.8631,29.807420494699645,4.763575362069101,0.013216539891228458,0.0010143833387509045,0.13486347638140675,0.05724747049982777,nan,nan,nan,nan,nan,nan,20.158432474840694,
distributed,1,1,50,0.23573887051248582,0.8578,49.81315156375301,9.423704845640673,0.013502096345014961,0.0013865113851452499,0.13560717268965486,0.05734912542253062,nan,nan,nan,nan,nan,nan,20.084347948217555,
distributed,1,1,70,0.23893629948950987,0.8559,69.84574868322046,15.021567827627047,0.012660071365684885,0.002320266155744384,0.1252981001937507,0.05465026835925524,nan,nan,nan,nan,nan,nan,20.00377341601076,
distributed,1,1,100,0.24118223346288326,0.8536,98.10176991150442,26.386360112755224,0.012361039455354892,0.0033536550149547034,0.1255686679615654,0.06201993910653194,nan,nan,nan,nan,nan,nan,19.822058565310822,
distributed,1,2,-1,0.22277243114924677,0.8739,97.94594594594595,42.09513035969837,0.013642183639558846,0.001704118183451619,0.15242729729234367,0.0477155287395813,1e-05,0.0,5.0255182047903914e-17,2.4140523592046736e-17,0.0,0.0,20.133669983772364,
distributed,1,2,1,0.23903043497613208,0.8511,1.0,0.0,0.01332855496932725,0.0068003761416964015,0.12289354459424617,0.05323047014705798,nan,nan,nan,nan,nan,nan,20.024648635845306,
distributed,1,2,2,0.23086784922765854,0.8623,1.9921259842519685,0.12401959270615269,0.013053149676192661,0.004731673171816048,0.1324588906401896,0.053963222505058306,nan,nan,nan,nan,nan,nan,20.27049416159455,
distributed,1,2,3,0.22795250011311965,0.8656,2.988668555240793,0.25709342085341774,0.012663870674393264,0.00368269288535583,0.13093901642484904,0.05131024933498528,nan,nan,nan,nan,nan,nan,20.06260309567499,
distributed,1,2,5,0.22500775271962034,0.8698,4.98406374501992,0.554593553871802,0.012847837109079937,0.0031375677991886553,0.13442198998337979,0.057088963821214055,nan,nan,nan,nan,nan,nan,20.157889553548653,
distributed,1,2,7,0.2244290909358564,0.8714,6.980066445182724,0.6471580809314597,0.0128627373915687,0.0027267125441984815,0.13849906002193402,0.06096135523562262,nan,nan,nan,nan,nan,nan,19.842717874974678,
distributed,1,2,10,0.22449163307437417,0.8698,9.975741239892184,1.4406542834916836,0.013490553847631627,0.0022051571125573204,0.1342965093426053,0.05475616721081496,nan,nan,nan,nan,nan,nan,20.18376034762659,
distributed,1,2,20,0.22438951925450215,0.8754,19.917412935323384,3.3782172918576325,0.012852803378632285,0.0015251689696764107,0.13644508535417385,0.043053550139908435,nan,nan,nan,nan,nan,nan,20.15955069795275,
distributed,1,2,30,0.22484117144210622,0.8703,29.838709677419356,5.639686854496065,0.013069483334811833,0.001513390311770684,0.11968892109969609,0.05918600835647756,nan,nan,nan,nan,nan,nan,20.20339019532228,
distributed,1,2,50,0.22311216605146547,0.8754,49.54660347551343,11.16321118453903,0.0128505432554173,0.002148034236907167,0.12204497734380516,0.050572995916851764,nan,nan,nan,nan,nan,nan,19.935175947462103,
distributed,1,2,70,0.22264296215746054,0.874,69.08575803981623,15.722913216067816,0.013104469741456556,0.0009578768161311017,0.13986483023179103,0.053709970789122034,nan,nan,nan,nan,nan,nan,20.079233503759323,
distributed,1,2,100,0.22270696518882022,0.875,99.85877318116975,32.74117247442431,0.012467254783825224,0.0018217076700683505,0.12867911474015428,0.047789021656075785,nan,nan,nan,nan,nan,nan,19.968315053675536,
distributed,1,3,-1,0.2334557233410273,0.86,3.8157894736842106,1.1589802099341087,0.013269818915634562,0.004007599680808789,0.13574072330235779,0.05767806776368864,25.44592141977043,3.3713503403987604,2.643246232220435,0.41092680834783735,1.7281714398379635,0.37729779035084016,20.09338965927839,
distributed,1,3,1,0.23923319760482462,0.851,1.0,0.0,0.012037840234803171,0.006932096936176614,0.130937143060475,0.050797180565312613,nan,nan,nan,nan,nan,nan,20.016497661338942,
distributed,1,3,2,0.23272183324497359,0.8582,1.992063492063492,0.12449912047907005,0.012959890659293982,0.005328351358811767,0.1326609332731799,0.054879461880925115,nan,nan,nan,nan,nan,nan,20.12000596854916,
distributed,1,3,3,0.2320357102177877,0.8596,2.988472622478386,0.25924360492483933,0.01325296298781166,0.004238695188461541,0.13116659984619763,0.0499853279821188,nan,nan,nan,nan,nan,nan,19.944544012474495,
distributed,1,3,5,0.2339326903950129,0.8599,4.98406374501992,0.554593553871802,0.013118945023460157,0.003102236015475708,0.13098260002051054,0.05485210834299359,nan,nan,nan,nan,nan,nan,19.995762052856623,
distributed,1,3,7,0.23812638206576536,0.8537,6.97444089456869,0.809764106678705,0.0132134057199274,0.0025515689072092827,0.12833333437434094,0.054253434908298,nan,nan,nan,nan,nan,nan,19.992550831515008,
